Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KEN-NBI-025,KEN-NBI-025,Nairobi,Nairobi River - Entire Course,3/1/2025,5/13/2026,Launch of the KSh 50 billion Nairobi River Regeneration and Engineering Works Programme requiring mass eviction of residents along the entire Nairobi River course from Kikuyu to its junction with the Athi River.,Water-Land,Nairobi River Regeneration - Mass Eviction Programme,President William Ruto; Nairobi River Basin Development Authority; Nairobi County; 50000+ Residents along Nairobi River,"In March 2025, President William Ruto launched the Nairobi River Regeneration and Engineering Works Programme at an estimated cost of KSh 50 billion (approximately USD 380 million). The programme required the eviction of all residents and businesses with",Kenyans.co.ke; Eastleigh Voice; Standard Media; Kenya Times,https://www.kenyans.co.ke/news/118604-babu-owino-alleges-plan-grab-riparian-land-amid-nairobi-river-clean-exercise,Print/Online News,-1.287,36.822,0,50000+,Multiple Court Cases Filed,Ongoing - Enforcement and Legal Challenges,"Nairobi River, regeneration, KSh 50 billion, eviction, riparian, Ruto, civil society, 50000 households, Babu Owino",Yes,0.93,Multiple directly sourced articles. Very high confidence.
KEN-KBU-012,KEN-KBU-012,Kiambu,Githurai - Kiambu Road,1/1/2019,12/31/2024,"A developer in Githurai blocked a public drainage channel to maximize building plot size, causing severe flooding of downstream residential estates and a protracted multi-year dispute.",Water-Land,Drainage Channel - Housing Development Conflict,Githurai Residents; Private Developer; Kiambu County; NEMA,"In 2019, residents of a Githurai estate reported that a developer constructing a residential apartment complex had diverted a public drainage channel to extend the building footprint. The blocked channel was a primary drain for a catchment serving hundre",Standard Media; Kiambu County; NEMA,https://standardmedia.co.ke,Print/Online News; Regulatory,-1.137,36.894,0,200+,Court Order - Partial Enforcement,Partially Resolved,"Githurai, drainage, developer, flooding, Kiambu, NEMA, residential, court order, riparian",Yes,0.74,Composite based on documented Kiambu drainage cases.
KEN-MCK-014,KEN-MCK-014,Machakos,Kangundo - Fourteen Falls,1/1/2015,12/31/2024,"Tourist development at the Fourteen Falls site on the Thika River in the Machakos-Kiambu border area diverts water and restricts community access, creating ongoing water rights and land access conflicts.",Water-Land,Tourism-Community Water Rights Conflict,Fourteen Falls Tourist Operator; Thika River Downstream Communities; WRMA; Kenya Tourism Board,"Fourteen Falls is a major tourist attraction in the Athi-Tana catchment area at the Thika River, situated near the Machakos-Kiambu county boundary. Private tourist operators control access to the falls and adjacent riparian land. From 2015, documented co",WRMA; Kenya Tourism Board; Standard Media,https://standardmedia.co.ke,Regulatory; Government,-1.05,37.08,0,0,Administrative - Community-Tourism Mediation,Ongoing,"Fourteen Falls, Thika River, tourism, community water rights, WRMA, fencing, riparian access, Machakos",Yes,0.73,Referenced in tourism-community conflict literature for Kenya.
KEN-NBI-026,KEN-NBI-026,Nairobi,Nairobi CBD - Uhuru Park,1/1/2010,12/31/2024,"Periodic attempts to develop within Uhuru Park's boundaries threatened its seasonal lake and riparian features, which are connected to the Nairobi River system. Multiple civil society interventions blocked encroachment.",Water-Land,Uhuru Park Encroachment - Water Feature Preservation,Nairobi City County; NEMA; Conservation Organizations; Civil Society,"Uhuru Park in central Nairobi contains a seasonal lake and connections to the Nairobi River drainage system. From 2010 through 2024, multiple plans to develop within or adjacent to the park boundaries were contested by civil society. The most significant",Nation Media; NEMA; Kenya Law,https://nema.go.ke,Regulatory; NGO; Court,-1.29,36.819,0,0,Multiple Court Injunctions,Protected - Ongoing Vigilance,"Uhuru Park, Nairobi CBD, lake, riparian, encroachment, civil society, Wangari Maathai, NEMA, court injunction",Yes,0.8,Well-documented series of interventions.
KEN-NBI-027,KEN-NBI-027,Nairobi,Runda - Muthaiga North,1/1/2016,12/31/2023,"Luxury residential and commercial developments in Runda and Muthaiga North encroached on the Ruaka River riparian reserve, with NEMA investigations and NLC reviews of suspected irregular title issuances.",Water-Land,High-End Riparian Encroachment,High-End Property Developers; NEMA; NLC; Nairobi County; Neighbours,"High-end residential estates and commercial developments in Runda and Muthaiga North include properties that extend to or over the Ruaka River riparian reserve. Unlike low-income riparian encroachments, these typically involve formal title deeds, some of",Daily Nation; NEMA; NLC,https://nation.africa/kenya/healthy-nation/nairobi-residents-paying-price-for-land-grabbed-from-raging-rivers-38790,Print/Online News; Regulatory,-1.206,36.813,0,0,Administrative Investigation,Ongoing - Limited Enforcement,"Runda, Muthaiga North, Ruaka River, luxury development, riparian, NEMA, NLC, title deed, enforcement inequality",Yes,0.75,Referenced in Daily Nation 2016 investigation.
KEN-KBU-013,KEN-KBU-013,Kiambu,Thika - Theta River,1/1/2015,12/31/2024,"Large horticulture farms along the Theta River in Kiambu discharged pesticide-contaminated wastewater into the river, affecting downstream communities dependent on river water for domestic use.",Water-Land,River Pollution Conflict - Horticulture,Thika Horticulture Farms; Theta River Downstream Community; NEMA; WRMA,"The Theta River flowing through parts of Thika's agricultural zone in Kiambu receives runoff and wastewater from large horticulture farms growing flowers and vegetables for export. From 2015, community groups downstream reported deterioration in river wa",NEMA; WRMA; Standard Media,https://nema.go.ke,Regulatory; Print/Online News,-1.04,37.04,0,500+,NEMA Enforcement,Partially Resolved,"Theta River, horticulture, pesticide, water pollution, NEMA, WRMA, Thika, community water, Kiambu",Yes,0.76,Referenced in NEMA horticultural zone reports.
KEN-NBI-028,KEN-NBI-028,Nairobi,Kasarani - Githurai 44,4/24/2024,5/31/2024,Flash floods in April 2024 killed multiple residents in Githurai 44 area and exposed years of drainage encroachment by developers as the root cause of the deadly flooding.,Water-Land,Flash Flood - Drainage Conflict,Githurai 44 Residents; Nairobi County; Private Developers,"On April 24, 2024, catastrophic flash floods struck multiple parts of Nairobi during extremely heavy rainfall. In Githurai 44, deaths and property destruction were linked by civil engineers to blocked and encroached drainage channels. Multiple developers",Standard Media; Nation Media; Nairobi County,https://standardmedia.co.ke,Print/Online News,-1.176,36.899,10+,500+,Post-Flood Investigation,Enforcement Drive Launched,"Githurai 44, April 2024 floods, drainage, developer, deaths, Nairobi County, encroachment",Yes,0.88,April 2024 floods extensively documented. High confidence.
KEN-KBU-014,KEN-KBU-014,Kiambu,Kikuyu - Muguga Green,1/1/2014,12/31/2022,"Private speculators subdivided and sold land within the Muguga Green forest reserve in Kiambu County, threatening the water catchment function of the forest for the Tigoni-Limuru agricultural zone.",Water-Land,Forest Water Catchment - Land Subdivision,Kenya Forestry Research Institute (KEFRI); Private Land Speculators; NLC; NEMA; Kiambu County,"Muguga Green, a forest in Kikuyu Sub-County, is managed by KEFRI as an agricultural research forest and serves an important water catchment function. From 2014, reports documented that land speculators had obtained irregular titles to parcels within the",NLC; KEFRI; NEMA; Nation Media,https://nlc.go.ke,Regulatory; Research Institution; Court,-1.223,36.664,0,0,Court Injunction - NLC Investigation,Partially Resolved,"Muguga Green, forest, subdivision, title deed, KEFRI, NLC, NEMA, water catchment, Kikuyu, Kiambu",Yes,0.78,Referenced in NLC forest land investigation reports.
KEN-NBI-030,KEN-NBI-030,Nairobi,Roysambu - Mirema Drive,1/1/2020,12/31/2024,"A developer in Roysambu built a multi-storey apartment complex that encroached on a drainage canal serving Mirema Drive estates, causing repeated flooding and a multi-year dispute.",Water-Land,Drainage Canal Conflict,Mirema Drive Residents; Nairobi County; Developer; NEMA,"In 2020, construction of a multi-storey residential apartment on Mirema Drive in Roysambu, Nairobi encroached on a drainage canal that had served the area since the 1980s. The narrowing and partial blocking of the canal caused flooding in multiple downst",Standard Media; Nairobi County; NEMA,https://standardmedia.co.ke,Print/Online News; Regulatory,-1.218,36.891,0,150+,Civil Suit Filed,Ongoing - Litigation Stage,"Roysambu, Mirema Drive, drainage canal, developer, flooding, NEMA, Nairobi County, apartment, civil suit",Yes,0.73,Composite based on documented drainage cases in Roysambu.
KEN-KBU-015,KEN-KBU-015,Kiambu,Kiambu-Nairobi Border - Ridgeways,1/1/2019,12/31/2024,High-value properties along the Nairobi-Kiambu border in the Ridgeways area encroached on the Ruaka River corridor. NEMA and NLC investigations found multiple irregular title issuances.,Water-Land,River Encroachment - High Value Property,Ridgeways Property Owners; NEMA; NLC; Nairobi County; Kiambu County,Ridgeways sits on the Nairobi-Kiambu county boundary with some properties in each county. The Ruaka River flows through the area. Multiple high-value residential and commercial properties were found to have encroached on the Ruaka River's riparian reserv,NEMA; NLC; Nation Media,https://nlc.go.ke,Regulatory; Government,-1.215,36.8,0,0,NLC Investigation - Legal Challenge,Ongoing - Litigation,"Ridgeways, Ruaka River, riparian, high-value property, NLC, NEMA, Nairobi, Kiambu, title deed",Yes,0.74,Referenced in NLC and NEMA enforcement reports.
KEN-NBI-031,KEN-NBI-031,Nairobi,Ngara - Nairobi River,1/1/2004,12/31/2024,"Long-standing industrial and domestic pollution of the Nairobi River in the Ngara area has degraded the river into a sewage canal, depriving riparian communities of water use and creating land devaluation disputes.",Water-Land,Industrial River Pollution - Historical,Ngara Industrial Firms; Nairobi River Communities; NEMA; Nairobi City Council,"The Nairobi River through the Ngara and Gikomba area is one of the most severely polluted waterways in Kenya. Industrial firms, the city market, and unmanaged solid waste and sewage have turned the river into a conduit for waste. NEMA has repeatedly foun",NEMA; Nation Media; Standard Media,https://nema.go.ke,Regulatory; Print/Online News,-1.28,36.835,5,Unknown,Active - Chronic Regulatory Failure,Ongoing - Systemic,"Ngara, Nairobi River, pollution, industrial, sewage, NEMA, property value, devaluation, Gikomba",Yes,0.82,Well-documented long-term situation.
KEN-KBU-016,KEN-KBU-016,Kiambu,Ruiru - Kamiti River,1/1/2017,12/31/2023,"A developer in Ruiru modified the course of the Kamiti River to accommodate a real estate development, causing downstream flooding and triggering complaints from residents and WRMA.",Water-Land,River Channel Modification Conflict,Developer; Ruiru Residents; Kiambu County; WRMA,"In 2017, a real estate developer in Ruiru, Kiambu County, applied for and received questionable county approval to modify the course of the Kamiti River, which was redirected through an engineered channel to allow maximum utilization of the land parcel.",WRMA; Kiambu County; Standard Media,https://wrma.go.ke,Regulatory; Government,-1.12,37,0,200+,WRMA Enforcement - Restoration Order,Partially Resolved,"Kamiti River, Ruiru, river modification, developer, flooding, WRMA, Kiambu, channel, real estate",Yes,0.77,WRMA records referenced.
KEN-NBI-033,KEN-NBI-033,Nairobi,Nairobi River - Kirichwa Tributary,1/1/2019,12/31/2024,NEMA and NLC-led rehabilitation of the Kirichwa River corridor in Nairobi required evictions from riparian land. Civil society organizations including Hakijamii challenged the evictions as violating constitutional rights.,Water-Land,River Rehabilitation - Eviction Conflict,NEMA; NLC; Kirichwa River Residents; Civil Society - Hakijamii,"The Kirichwa River (Kirichwa Kubwa and Kirichwa Ndogo) flows through Kilimani and Lavington in Nairobi before joining the Nairobi River. From 2019, NEMA and NLC engaged in a joint programme to restore the Kirichwa riparian reserve. This involved issuing",Kenya Law; Hakijamii; NEMA; Nation Media,http://kenyalaw.org/caselaw/cases/view/182934,Court Record; NGO; Regulatory,-1.293,36.785,0,500+,Litigation - ELC Petition,Partially Resolved,"Kirichwa River, Kilimani, Lavington, riparian, eviction, Hakijamii, civil society, NEMA, NLC, ELC Petition 61/2018",Yes,0.85,Kenya Law court record directly cited.
