Record_ID,County,Sub_Location,Conflict_Type,Conflict_Subtype,Date_Start,Date_End,Parties_Involved,Incident_Summary,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Date_Start_parsed,Date_End_parsed,duration_days,Casualties_Reported_numeric,Casualties_Reported_is_lower_bound,Casualties_Reported_is_unknown,Displaced_Persons_numeric,Displaced_Persons_is_lower_bound,Displaced_Persons_is_unknown,is_long_duration,notes_mentions_chronic,Is_Composite,severity_score,Original_Record_ID
KMB-WAT-048,Kiambu,Ndarugu River Basin,Water,Siltation & Agro-washout,3/20/2018,11/15/2022,Community Water Users vs. Upper Quarry Operators,Stone cutting sludge discharged into open streams chokes local intake pumps.,Downstream domestic users clashed with commercial stone miners over raw quarry discharge that destroyed community water filtration installations.,National Environment Tribunal,https://www.nema.go.ke/images/Docs/Tribunal_Cases/NET_Case_No_12_of_2018.pdf,Environmental Tribunal Index,-1.114,37.031,0,0,Environmental Suit (EMCA),Silt Traps Mandated for Quarries,,,,,,,,,,,,,,2018-03-20,2022-11-15,1701.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-048
KMB-LND-049,Kiambu,Thika / Ndula,Land,Large-Scale Lease Row,8/11/2016,5/24/2021,Kandara Residents Association vs. Agribusiness Corp,Public petitions demand returning thousands of acres of pineapple plantations.,Land use and socio-spatial battle over historical colonial land allocation boundaries and the non-renewal of massive corporate farming leases.,Business & Human Rights,https://www.business-humanrights.org/en/latest-news/del-monte-land-lease-row-deepens-as-kiambu-county-government-declines-to-renew-it/,Corporate Watch Archive,-1.028,37.155,0,0,Constitutional Petition,National Land Commission Review,,,,,,,,,,,,,,2016-08-11,2021-05-24,1747.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-049
KMB-WAT-050,Kiambu,Kikuyu / Ondiri,Water,Wetland Water Export,5/14/2019,2/18/2023,Friends of Ondiri vs. Commercial Water Tankers,Unregulated commercial abstraction from a critical greenhouse-gas sink swamp.,Environmental preservation standoffs where local volunteer groups used physical blockades to stop commercial exhausters from sucking water out of Ondiri peat bog.,Mongabay Environmental News,https://news.mongabay.com/2023/04/drying-wetlands-and-drought-threaten-water-supplies-in-kenyas-kiambu-county/,International Press Archive,-1.255,36.669,0,0,Community Conservation Action,Fencing and Tanker Ban Implemented,,,,,,,,,,,,,,2019-05-14,2023-02-18,1376.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-050
KMB-LND-051,Kiambu,Limuru / Kwambira,Land,Market Relocation Battle,3/12/2020,10/14/2023,Open-air Wholesalers vs. Urban Planning Engineers,Traders resist eviction from a roadside buffer area designated for road expansion.,Street-level skirmishes and legal pushback over spatial data boundaries as county enforcement officers cleared a major informal market along the highway axis.,Kiambu County Assembly,https://kiambu.go.ke/wp-content/uploads/2024/09/KIAMBU-CADP-2025-2026.pdf,Annual Development Plan,-1.116,36.654,0,0,Public Order Enforcement,Moved to Covered Modern Stalls,,,,,,,,,,,,,,2020-03-12,2023-10-14,1311.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-051
KMB-WAT-052,Kiambu,Lari / Gatamaiyu,Water,Community vs Forest Wardens,6/18/2014,12/20/2018,Gatamaiyu WRUA vs. Kenya Forest Service,Conflict over infrastructure access routes inside a protected water tower.,Local pipeline maintenance teams faced arrest and property seizure from forest guards while repairing gravity-fed community water intakes inside the reserve.,Kenya Forest Service,https://www.kenyaforestservice.org/images/publications/Lari_Forest_Management_Plan.pdf,Co-management Strategy Index,-0.954,36.698,0,0,Joint Management Audit,Signed Co-management Agreement,,,,,,,,,,,,,,2014-06-18,2018-12-20,1646.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-052
KMB-LND-053,Kiambu,Juja / Highpoint,Land,Title Duplication Dispute,11/10/2013,4/26/2019,Private Plot Investors vs. Indigenous Ranch Group,Armed youth destroy perimeter fences over a disputed 50-acre perimeter block.,"Bitter spatial ownership battle driven by fraudulent duplicate land certificates issued over old cooperative grazing schemes, resulting in civil litigation.",High Court of Kenya (ELC),[suspicious link removed],Official Case Law Database,-1.119,37.042,0,0,Land Ownership Trial,Judicial Survey Rectification,,,,,,,,,,,,,,2013-11-10,2019-04-26,1993.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-053
KMB-WAT-054,Kiambu,Ruiru Town,Water,High-Rise Aquifer Overdraft,1/15/2022,7/22/2024,Domestic Well Owners vs. Real Estate Developers,Deep commercial boreholes dry up shallow community hand-dug wells.,Neighborhood-level water rights dispute where long-term residents filed formal dynamic draw-down complaints against developers sinking deep industrial wells.,Water Resources Authority,https://www.wra.go.ke/wp-content/uploads/2022/11/Ath-Basin-Water-Resources-Management-Strategy.pdf,Basinal Regulatory File,-1.144,36.962,0,0,Hydrogeological Survey Review,Pumping Volume Controls Applied,,,,,,,,,,,,,,2022-01-15,2024-07-22,919.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-054
KMB-LND-055,Kiambu,Gatundu North / Mang'u,Land,Dam Land Valuation Dispute,2/18/2019,8/14/2022,Smallholders vs. National Land Commission (NLC),Farmers block dam site access over delayed or low crop compensation rates.,High-tension standoffs that halted early construction phases of the Kariminu II dam due to errors in counting crops and valuing rural assets.,Business Daily Africa,https://www.businessdailyafrica.com/bd/news/counties/kariminu-dam-delayed-land-pay-row-2244456,Economic Press Archive,-1.011,36.932,0,85,Valuation Arbitration,Compensation Adjusted & Settled,,,,,,,,,,,,,,2019-02-18,2022-08-14,1273.0,0.0,False,False,85.0,False,False,True,False,True,2.2271736481267537,KMB-LND-055
KMB-WAT-056,Kiambu,Thika Sub-County,Water,Commercial Pipeline Tapping,7/25/2021,11/12/2023,THIWASA Utility vs. Large Scale Coffee Estates,Illegal siphoning lines redirect treated domestic water to farming projects.,"Utility inspection teams discovered hidden pipelines bypassing master meters to irrigate private cash crops, leading to multi-million shilling fines.",WASREB Kenya,https://wasreb.go.ke/wp-content/uploads/2024/03/Water-Services-Performance-Report-Impact-Issue-16.pdf,National Performance Index,-1.034,37.085,0,0,Enforcement Audit,"Fines Levied, Lines Disconnected",,,,,,,,,,,,,,2021-07-25,2023-11-12,840.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-056
KMB-LND-057,Kiambu,Kiambu / Ndumberi,Land,Ancestral Property Succession,5/10/2004,7/24/2019,Family Heirs vs. Third-Party Speculators,Multi-decade legal battle over high-value agricultural plot divisions.,Family land division dispute where fraudulent title transfers to outside real estate buyers were contested by direct lineage beneficiaries.,High Court of Kenya,https://ai.juribase.com/docs/251677/KEHC/2019/July/KEHC-2019-5473.pdf,Judicial Case Registry,-1.156,36.811,0,0,Successions Act Trial,"Titles Revoked, Reverted to Heirs",,,,,,,,,,,,,,2004-05-10,2019-07-24,5553.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-057
KMB-WAT-058,Kiambu,Lari / Kinale Forest,Water,Headwater Clearance Clash,10/12/2019,10/13/2021,Water Wardens vs. Agricultural Squatters,Farming clearing along steep slopes triggers landslides into river sources.,Standoffs over land use where county environment teams evicted illegal potato growers whose farming activities silted the Gatamaiyu headwaters.,The Star Newspaper,https://www.the-star.co.ke/news/realtime/2021-10-13-kiambu-raises-the-alarm-over-destruction-of-water-sources/,National Press Archive,-0.938,36.685,0,0,EMCA Protection Orders,"Evictions Enforced, Re-afforestation",,,,,,,,,,,,,,2019-10-12,2021-10-13,732.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-058
KMB-LND-059,Kiambu,Kamiti Road / Ruiru,Land,Public Utilities Encroachment,3/24/2011,3/24/2021,Kamiti Anmer Squatter Groups vs. Land Cooperatives,Massive property allocation war over 419 acres of prime real estate blocks.,Protracted boundary and ownership battle between organized squatter settlements and historical land-buying corporate bodies claiming overlapping titles.,High Court of Kenya (ELC),https://ai.juribase.com/docs/306915/KEELC/2021/March/KEELC-2021-3642.pdf,Judicial Case Registry,-1.1442,36.8521,0,150,Land Ownership Adjudication,"Titles Revoked, Reclaimed by State",,,,,,,,,,,,,,2011-03-24,2021-03-24,3653.0,0.0,False,False,150.0,False,False,True,False,True,2.508639918407462,KMB-LND-059
KMB-WAT-060,Kiambu,Limuru / Kamandura,Water,Abstraction Effluent Runoff,3/21/2000,6/13/2006,Local Agrarian Landowners vs. Slaughterhouse Unions,Development of a commercial facility without proper effluent pipelines sparks localized panic.,Public nuisance and environmental lawsuit where smallholders sued developers to prevent industrial waste from flowing into adjacent food production aquifers.,High Court / Global Health Rights,https://www.globalhealthrights.org/wp-content/uploads/2013/02/HC-2007-Peter-Kinuthia-Mwaniki-and-Ors.-v.-Peter-Njugana-Gicheha-and-Ors..pdf,International Legal Index,-1.1105,36.6415,0,0,EMCA Compliance Trial,Injunction Lifted via Waste Re-engineering,,,,,,,,,,,,,,2000-03-21,2006-06-13,2275.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-060
KMB-LND-061,Kiambu,Tatu City / Githunguri,Land,Shareholder Allocation Standoff,9/14/2010,12/15/2020,Minority Shareholder Partners vs. Grid Master Developers,"Landmark corporate and land registry freezing suit spanning 5,000 acres.","Local corporate directors filed multi-layered injunctions blocking land sub-divisions, delaying massive commercial, industrial, and urban infrastructure developments.",Court of Appeal at Nairobi,[suspicious link removed],Official Case Law Database,-1.1218,36.9142,0,0,Commercial Property Suit,"Caveats Vacated, Project Proceeds",,,,,,,,,,,,,,2010-09-14,2020-12-15,3745.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-061
KMB-WAT-062,Kiambu,Ruiru Sub-County,Water,Pipeline Relocation Halt,2/18/2021,5/14/2023,Ruiru-Juja Water (RUJWASCO) vs. Highway Contractors,"Highway expansions cut trunk pipelines, severing water access to thousands.","Lack of spatial mapping coordination during highway construction resulted in regular pipeline destruction, sparking fierce institutional and public grid standoffs.",Kenya National Highways Authority,https://www.kenha.co.ke/wp-content/uploads/2021/04/RE-ADVERTISEMENT-CONSULTANCY-SERVICES-FOR-ENVIRONMENTAL-AND-SOCIAL-AUDIT-ESA-FOR-THE-EXPANSION-OF-NAIROBI-WESTLANDS-MPAKA-ROAD-JUNCTION-RIRONI-A104-HIGHWAY.pdf,Infrastructure Social Audit,-1.1415,36.9585,0,0,Public Infrastructure Claim,Pipelines Realigned and Compensated,,,,,,,,,,,,,,2021-02-18,2023-05-14,815.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-062
KMB-LND-063,Kiambu,Mbo-I-Kamiti / Anmer,Land,Internal Shareholder Split,3/12/2009,4/20/2018,Splinter Board Members vs. General Coffee Shareholders,Fatal leadership disputes over land liquidation terms for thousands of acres.,"High-tension corporate gridlock and title fraud involving legacy coffee estates, leading to armed farm blockades and long-running court supervision.",Court of Appeal at Nairobi,[suspicious link removed],Official Case Law Database,-1.1478,36.8392,2,0,Civil Fraud Litigation,Court-Ordered Land Audits Enforced,,,,,,,,,,,,,,2009-03-12,2018-04-20,3326.0,2.0,False,False,0.0,False,False,True,False,True,1.0986122886681098,KMB-LND-063
KMB-WAT-064,Kiambu,Chania River Axis,Water,Trans-County Allocation,2/18/2016,10/22/2019,Regional Inter-County Boards vs. National Water Regulator,Disagreements over bulk water extraction rates to feed Kiambu's expanding towns.,Inter-basinal political friction where upstream leadership threatened to shut off extraction infrastructure supplying downstream urban domestic users.,Parliament of Kenya Archive,https://www.parliament.go.ke/sites/default/files/2019-10/Report%20on%20Chania%20Water%20Sharing%2Formula.pdf,Parliamentary Oversight File,-1.0112,37.0722,0,0,Legislative Committee Inquiry,Revenue and Rationing Pact Signed,,,,,,,,,,,,,,2016-02-18,2019-10-22,1342.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-064
KMB-LND-065,Kiambu,Juja / Gachororo,Land,Institutional Land Invaders,4/18/2016,11/5/2019,Private Housing Societies vs. Organized Squatter Lines,Conflicting master subdivision plans spark fence-pulling standoffs.,"Multi-buyer property dispute where real estate housing group boundaries overlapped with informal structural communities, ending in deep civil litigation.",High Court of Kenya (ELC),[suspicious link removed],Official Case Law Database,-1.1092,37.0212,0,0,Title Rectification Trial,Judgment Fixed Boundary Lines,,,,,,,,,,,,,,2016-04-18,2019-11-05,1296.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-065
KMB-LND-066,Kiambu,Wangige / Kabete,Land,Highway Wayleave Encroach,3/15/2019,9/20/2022,KeNHA Structural Engineers vs. Commercial Property Owners,Partial building demolitions inside highway boundaries spark heavy protests.,Civil infrastructure standoff as commercial developers sued the state to block the removal of multi-story facades built within the road reserve.,High Court of Kenya (ELC),[suspicious link removed],Official Case Law Database,-1.2242,36.7312,0,0,Land Acquisition Tort,"Claims Dismissed, Reserve Cleared",,,,,,,,,,,,,,2019-03-15,2022-09-20,1285.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-066
KMB-WAT-067,Kiambu,Githunguri / Matimbei Outer,Water,Borehole Metering Revolt,1/10/2024,8/30/2025,Local Management Group vs. Regional Water Board,Tariff increases and bulk billing mechanics spark community network disputes.,High-tension operational friction within the Lari-Githunguri border schemes over moving away from community control to institutional water board tracking.,REACH Water Programme,https://reachwater.uk/wp-content/uploads/2024/11/Public-participation-and-community-engagement-in-domestic-water-supply-management-v9.pdf,Academic Monograph,-0.9812,36.6592,0,0,Institutional Regulation Audit,Structured Co-Management Enforced,,,,,,,,,,,,,,2024-01-10,2025-08-30,598.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-067
KMB-LND-068,Kiambu,Ruiru / Githurai Kimbo,Land,Overlapping Parent Deeds,2/18/2015,7/23/2020,Suburban Plot Purchasers vs. Historical Ranching Firms,Multi-buyer standoffs as corporate ranching groups issue eviction threats.,Real estate property gridlock where buyers faced demolitions from corporate bodies asserting rights under old parent titles that were never canceled.,High Court of Kenya (ELC),[suspicious link removed],Official Case Law Database,-1.1512,36.9242,0,0,Land Title Suit,Declared Valid Purchases,,,,,,,,,,,,,,2015-02-18,2020-07-23,1982.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-068
KMB-LND-069,Kiambu,Thika Township / Section 9,Land,Public Parking Space Grab,7/25/2019,12/14/2021,Ethics & Anti-Corruption Commission vs. Private Developers,Recovery suit over fraudulent transfer of civic road and parking spaces.,Anti-graft investigators filed suit to reclaim prime urban land plots that had been illegally grabbed and turned into private commercial properties.,Ethics & Anti-Corruption Commission,https://eacc.go.ke/wp-content/uploads/2022/03/EACC-QUARTERLY-REPORT-GAZETTE-NOTICE-MARCH-2022.pdf,Statutory Enforcement Gazette,-1.0362,37.0742,0,0,Anti-Corruption Recovery Suit,"Title Revoked, Reverted to County",,,,,,,,,,,,,,2019-07-25,2021-12-14,873.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-069
